Sentence,Definition?
"A lower bound of a subset  S  of a poset  (X,leq)  is an element  a  of  P  such that for all  xin S  ,  aleq x  .",1
The complex conjugate of a complex number  z = x+iy  is  overline z = x - iy  .,1
Let  G  be a group and  N  a normal subgroup of  G  .,0
"Define an equivalence relation  sim  by setting  gsim h  if  g,h in H  .",0
Then the quotient of  G  by  N  (written  G/N  ) is the quotient by  sim  of  N  .,1
"A manifold is a topological space that is second - countable, Hausdorff, and locally homeomorphic to  mathbb R^n  .",1
Let  V  be a vector space.,0
"A subset  W subseteq V  is a vector subspace if for all  alpha in F  the ground field and  u,v in W  ,  alpha v in W  and  u+v in W  .",1
"Let  E  ,  E'  , and  B  be connected and locally path - connected topological spaces.",0
Then  g:Eto E'  is a map of coverings  p:Eto B  and  p':E'to B  of  B  if the following diagram commutes:,0
Let  mathfrak g  and  mathfrak h  be Lie algebras.,0
"The direct sum  mathfrak g oplus mathfrak h  of  mathfrak g  and  mathfrak h  is the vector space direct sum of  mathfrak g  and  mathfrak h  when considered as vector spaces endowed with the bracket  (X_1,X_2,(Y_1,Y_2)=(X_1,Y_1,X_2,Y_2)  .",1
The symmetric difference of two sets  A  and  B  is given by  Atriangle B = (Asetminus B)cup(Bsetminus A) = (Acup B)setminus (Acap B)  .,1
It is the set of elements that are in exactly one of  A  or  B  .,0
"We define the Haar integral over a topological space  X  s follows: Any Borel measure  mu  on  X  gives a linear functional  int:C_c(X) to mathbb C, fmapsto int_X(f) := int_X f(x)text dmu(x)  where  C_c(X)  is the collection of continuous complex - valued functions on  X  with compact support and the integral is defined according to that measure.",1
"The Haar integral is this  mathbb C  - linear function  int:C_c(X) to mathbb C  such that: (i) for all  fin C_c(X)  , if  f(x) geq 0  for all  xin X  then  int_X f geq 0  .",1
"Moreover,  int_X f= 0  implies that  f=0  .",0
"When  f(x)  is real; (ii) For any compact  Ksubset X  , there exists some  c_Kgeq 0  such that for all continuous functions with support in  K  ,  left|int_X fright| leq c_Kcdot maxlimits_{xin K} |f(x)|  .",0
"If we want the integral to be invariant with respect to the action of a group, we choose the measure to be the Haar measure.",0
Also keep in mind that this is in fact a special case of the Lebesgue integral!,0
All of those properties of the integral still apply here with no extra work!,0
The Borel σ - algebra on a topological space  X  is the σ - algebra generated by the open sets in  X  .,1
Let  M  be a manifold with boundary.,0
"The interior points of  M  are the points  pin M  for which there exists a chart  (U,phi)  such that  phi(p) in H^m_+  , the interior of the closed half - space.",1
Let  H  be a subgroup of the group  G  .,0
The index of  G  is  G:H = |G|/|H|  .,1
This is always an integer by Lagrange's theorem.,0
"The power set of a set  X  is the connection of all subsets of  X  , including  X  itself and the empty set.",1
It is denoted  mathcal P(X)  .,0
Let  R  be an integral domain.,0
"Then  a,bin R  are associate if the ideals they generate are equal.",1
"That is, if there exists a unit  uin R  such that  ua=b  .",0
The holomorph of a group  G  is in some sense a group that contains a copy of both  G  itself and the automorphism group of  G  .,1
"Formally,  text{Hol}(G) = Grtimes text{Aut}(G)  where the homomorphism  rho: text{Aut}(G)to text{Aut}(G)  associated to the semidirect product is the identity function.",1
"Thus the product of elements of  text{Hol}(G)  is as follows:  (g,alpha)(h,beta) = (galpha(h),alphabeta)  .",1
"Equivalently, we can define  text{Hol}(G) ={l_gcircsigma mid gin G, sigmaintext{Aut}(G)}subset S_G  where  l_g  denotes left multiplication by  g  .",1
"Let  (X,leq)  be a poset and let  Ssubseteq X  .",0
"The supremum of this subset, if it exists, is an upper bound  b  of  S  in  X  such that for all upper bounds  x  of  S  in  X  ,  bleq x  .",1
"That is, the supremum is the least upper bound.",1
Let  G  be a group acting on a set  S  .,0
"For a subgroup  H  of  G  , denote by  NH  the normalizer of  H  in  G  and let  WH = NH/H  .",1
The quotient  WH  is the Weyl group .,1
"Let  (X,*)  be a magma with identity element  e  .",0
An element  ain X  is an inverse element for  bin X  if it is both a right and a left inverse element for  b  .,1
"An attracting fixed point of a function  f  is a point  x_0  in the domain of  f  for which there exists a neighborhood  U  of  x_0  such that for all  x in U  , the iterated function sequence  {f^{circ n}(x)}_{ninmathbb n}  convergesto  x_0  .",1
"The volume of a rectifiable set  S  is  text{vol}(S) = int_S 1  , or the integral of the constant function over  S  .",1
"Let  (X,Sigma)  be a measurable space with  mu  a signed measure.",0
The negative variation of  mu  is the function  nu  given by  nu(A) = pi(A) - mu(A)  where  pi  is the positive variation of  mu  .,1
"Let  (X,Sigma,mu)  be a measure space and let  {f_n}_{ninmathbb N}  be a sequence of functions  f_n: Xto mathbb R  .",0
"The sequence converges in measure to  f  if for all  varepsilon > 0  , the measure of the set  mu({xin Xmid |f_n(x) - f(x)|>varepsilon})  converges to zero as  n  goes to infinity.",1
Let  Asubset X  be a subset of the topological space  X  .,0
The subspace topology on  A  is the topology in which the open sets are given by all sets  A cap U  where  Usubset X  is open in  X  .,1
"The support of a function  f: X to Y  is the subset  S subset X  such that for all  x in S  ,  f(x) neq 0  .",1
"For  sigma  a permutation in  S_n  , the sign of  sigma  denoted  text{sgn}(sigma)  is the determinant of the linear transformation  P_sigma:mathbb R^ntomathbb R^n  given by  P_sigma(x_1,dots,x_n) =(x_{sigma(1)},dots, x_{sigma(n)})  .",1
"Equivalently, let  {x_i}_{i=1}^n  be  n  distinct variables and let  Delta  be the polynomial  Delta = prod_{1leq ileq j leq n}(x_i - x_j)  .",0
"For each  sigmain S_n  , let  sigma  act on  Delta  by permuting the variables as their indices.",0
"That is,  sigma(Delta)=prod_{1leq ileq jleq n} (x_{sigma(i)} - x_{sigma(j)})  .",1
"Note that in general,  Delta  contains one factor of  (x_i - x_j)  for all  i < j  .",0
"Because  sigma  is a bijection on the indices,  sigma(Delta)  contains either a factor of  (x_i - x_j)  or a factor of  (x_j - x_i)  but not both.",0
"If the latter, we may write it as  ( - 1)(x_i - x_j))  .",0
Collect the  - 1  factors in the product and define  epsilon(sigma) = }  The function  epsilon  gives the sign of  sigma  .,1
"A group action of a group  G  on a set  X  is a map  Gtimes Ato A  such that (i)  g_1cdot(g_2cdot x)= (g_1g_2)cdot x  for all  g_1,g_2in G  and for all  xin X  ; (ii)  ecdot x = x  for all  xin X  .",1
"Equivalently, we can describe a group action in terms of the homomorphism  rho:Gto S_X  (to the symmetric group on  X  ) given by  rho(g) = sigma_g  where  sigma_g in S_X  is such that  xmapsto gcdot x  under  sigma_g  .",1
"When thinking of the group  G  as a groupoid with a single object, then a left action of  G  is the same as a covariant functor  Gto mathcal S  from  G  to the category of sets while a right action is like a contravariant functor.",1
"The determinant of a linear transformation  T: Vto V  (where  V  is finite - dimensional) is the unique antisymmetric  n  - variable multilinear map  text{det}  such that  text{det}:(mathbb R^n)^n to mathbb R  such that  text{det}(e_1,dots,e_n)=1  .",1
"It is defined for a the matrix  A  of  T  as  text{det}(A) = text{det}(A_1,dots,A_n)  where the  A_i  are the columns of  A  .",0
"Let  p  be a prime and let  (A,+)  be an abelian group.",0
The  p  - primary component of  A  is  A_{(p)} = {ain Amid exists ninmathbb N text{ st. }p^na= 0}  .,1
Let  G  be a group with subgroup  H  and let  G/H  be the quotient of  G  by  H  .,0
"Then  G  acts on  H  in a natural way: for all  Z = aH in G/H  ,  gcdot Z = gZ = (ga)H  .",1
"A CW complex is a topological space  X  constructed in the following way: (i) Consider a discrete set  X^0  and call its points ""0 - cells;"" (ii) Form the  n  - skeleton  X^n  from  X^{n - 1}  by attaching  n  - cells  e_alpha^n  via maps  varphi_alpha:S^{n - 1} to X^{n - 1}  .",1
Thus  X^n  is the quotient vector space of the disjoint union  X^{n - 1}coprod_alpha D_alpha^n  of  X^{n - 1}  with a collection of disks  D_alpha^n  under the identification  xsim varphi_alpha(x)  for  xin partial D_alpha^n  .,1
"As a set,  X^n = X^{n - 1}coprod_alpha e_alpha^n  where each  e_alpha^n  is an open  n  - disk; (iii) Either stop this process at a finite value of  n  , setting  X=X^n  or continue indefinitely and endow  X = bigcup_n X^n  with the weak topology.",1
A matrix Lie group  mathfrak g  is complex if it is a complex subspace of  M_n(mathbb C)  .,1
"That is, if  iXin mathfrak g  for all  Xin mathfrak g  .",0
Let  X  be a metric space.,0
"Two metrics  rho_1  ,  rho_2  are equivalent if there exists  c>0  such that  frac{1}{c}rho_1(x,y) leq rho_2(x,y) leq crho_1(x,y)  .",1
"A covering of groupoids  p:mathcal Eto mathcal B  is universal if and only if the automorphism group  pi(mathcal B,b)  of the object  b  acts freely on the fiber of  b  , denoted  F_b  .",1
"Then  F_b  is isomorphic to  pi(mathcal B, b)  as a  pi(mathcal B,b)  - set.",0
A harmonic polynomial is a harmonic function that is also a polynomial.,1
Let  G  and  G'  be compact topological groups with respective Haar integrals  int_G  and  int_{G'}  .,0
"For continuous functions  f,f':G,G'to mathbb C  , denote by  fboxtimes f':Gtimes G to mathbb C  the function such that  (g,g')mapsto f(g)f'(g')  .",0
"From this and given continuous representations  rho:Gto GL(V)  and  rho':Gto GL(V')  , we can define the box product of representations into the tensor product of  V  and  V'  as  rhoboxtimes rho' :Gtimes G to GL(Votimes V')  given by  (g,g')mapsto rho(g) otimes rho'(g')  .",1
Let  L  be a finite - dimensional vector space.,0
"Then consider  L  as a Lie algebra by setting  xy=0  for all  x,y in L  .",0
Such a Lie algebra is called abelian .,1
Let  G  be a group and  S  some subset of  G  .,0
A group word in  S  is an expression of the form  s_1^{ell_1}s_2^{ell_2}cdots s_n^{ell_n}  where  s_i in S  and  ell_i = pm 1  .,1
Let  X  be a metric space.,0
"The completion of  X  is the complete metric space  (tilde X, tilde rho)  such that  X  is a dense subset of  tilde X  and  rho(x,y) = tilderho(x,y)  for all  x,y in X  as constructed here.",1
"Let  mathfrak g  be a complex, semisimple Lie algebra and  mathfrak h  a Cartan subalgebra of  mathfrak g  .",0
"Let  (V,rho)  be a representation of  mathfrak g  and let  lambda  be a linear functional on  mathfrak h  .",0
We can consider the vector space  V  as a  mathfrak g  - module by setting  xcdot v = rho(x)v  for all  x in mathfrak g  .,0
"Then the weight space of  V  with weight  lambda  is the subspace  V_lambda subset V  given by  V_lambda ={vin Vmid forall Hin mathfrak h, Hcdot v = lambda(H)c}  .",1
Let  G  be a group and  R  a ring.,0
The group ring  RG  is the set of formal sums of elements in  G  with coefficients in  R  .,1
"By convention,  1cdot g = g  and  0cdot g  terms are omitted from the sum.",0
"Addition is defined by components and multiplication is defined by  (ag_i)(bg_j) = abg_k  where  g_ig_j = g_k  , and extended distributively.",1
"Let  (V,rho)  be a representation of the group  G  .",0
"A vector subspace  W  of  V  is  G  - invariant if for all  win W  and  gin G  ,  rho(g)w in W  .",1
Let  V  and  W  be vector spaces.,0
An intertwiner between two representations  phi:Gto GL(V)  and  psi:Gto GL(W)  of the group  G  is a linear transformation  T:Vto W  such that  Tcirc(phi(g)) = (psi(g))circ T  for all  g in G  .,1
The category of topological spaces is the category whose objects are topological spaces and whose morphisms are continuous functions.,1
Let  X  be a topological space.,0
A set  Asubset X  is meager if it may be expressed as a countable union of nowhere dense sets,1
A complex group representation  rho: Gto GL(V)  is unitary if  rho(g)  is unitary for all  gin G  .,1
"Explicitly, it is unitary if the Hermitian adjoint  rho(g)^* = rho(g)^{ - 1} = rho(g^{ - 1})  for all  gin G  .",1
A topological space is connected if it cannot be expressed as the disjoint union of two nonempty open subsets.,1
"Let  W_1,W_2 subset mathbb R^n  be open.",0
"A function  g: W_1to W_2  is a  C^k  - embedding if  g  is injective,  g  is of class  C^k  , and the total derivative  Dg(x)  is invertible for all  x in W_1  .",1
A subset  Hsubset G  of the group  G  is a subgroup of  G  if it is itself a group under the operation inherited from  G  .,1
"The subgroup axioms are - closure under  *  ; - the identity element of  G  is in  H  ; - for every  hin H  , the inverse element  h^{ - 1}  is also in  H  .",1
"Let  (V,rho)  be a finite - dimensional representation of a group  G  where  V  is a vector space over the field  F  .",0
The character of this representation is the function  chi_rho:Gto F  given by  chi_rho(g) = text{Tr}(rho(g))  .,1
Let  G  be a group acting on a set  X  .,0
The orbit of some  x in X  is the set of elements of  X  to which  x  can be moved by the elements of  G  .,1
It is denoted  Gcdot x = {gcdot x mid g in G}  .,0
"The set of orbits of points of  X  creates a partition of  X  with associated equivalence relation given by  xsim y  if and only if there exists  g in G  with  gcdot x =y  , and the orbits are equivalence classes.",0
